CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
5658,2012-09-22 00:00:00.0000000,"USD","SAR",3.7505,3.7587,2012-09-22 00:00:00.0000000
5659,2012-09-22 00:00:00.0000000,"USD","VEB",705.7500,705.7999,2012-09-22 00:00:00.0000000
5660,2012-09-23 00:00:00.0000000,"USD","ARS",0.9996,0.9988,2012-09-23 00:00:00.0000000
5661,2012-09-23 00:00:00.0000000,"USD","AUD",1.9677,1.9676,2012-09-23 00:00:00.0000000
5662,2012-09-23 00:00:00.0000000,"USD","BRL",2.0459,2.0400,2012-09-23 00:00:00.0000000
5663,2012-09-23 00:00:00.0000000,"USD","CAD",1.5476,1.5410,2012-09-23 00:00:00.0000000
5664,2012-09-23 00:00:00.0000000,"USD","CNY",8.2782,8.2775,2012-09-23 00:00:00.0000000
5665,2012-09-23 00:00:00.0000000,"USD","EUR",1.0726,1.0721,2012-09-23 00:00:00.0000000
5666,2012-09-23 00:00:00.0000000,"USD","GBP",0.6805,0.6804,2012-09-23 00:00:00.0000000
5667,2012-09-23 00:00:00.0000000,"USD","JPY",119.5700,119.5650,2012-09-23 00:00:00.0000000
5668,2012-09-23 00:00:00.0000000,"USD","MXN",9.6560,9.6519,2012-09-23 00:00:00.0000000
5669,2012-09-23 00:00:00.0000000,"USD","SAR",3.7505,3.7442,2012-09-23 00:00:00.0000000
5670,2012-09-23 00:00:00.0000000,"USD","VEB",705.5099,705.4099,2012-09-23 00:00:00.0000000
5671,2012-09-24 00:00:00.0000000,"USD","ARS",0.9996,1.0003,2012-09-24 00:00:00.0000000
5672,2012-09-24 00:00:00.0000000,"USD","AUD",1.9542,1.9549,2012-09-24 00:00:00.0000000
5673,2012-09-24 00:00:00.0000000,"USD","BRL",2.0430,2.0459,2012-09-24 00:00:00.0000000
5674,2012-09-24 00:00:00.0000000,"USD","CAD",1.5509,1.5572,2012-09-24 00:00:00.0000000
5675,2012-09-24 00:00:00.0000000,"USD","CNY",8.2782,8.2786,2012-09-24 00:00:00.0000000
5676,2012-09-24 00:00:00.0000000,"USD","EUR",1.0707,1.0710,2012-09-24 00:00:00.0000000
5677,2012-09-24 00:00:00.0000000,"USD","GBP",0.6805,0.6815,2012-09-24 00:00:00.0000000
5678,2012-09-24 00:00:00.0000000,"USD","JPY",119.5700,119.6360,2012-09-24 00:00:00.0000000
5679,2012-09-24 00:00:00.0000000,"USD","MXN",9.6560,9.6609,2012-09-24 00:00:00.0000000
5680,2012-09-24 00:00:00.0000000,"USD","SAR",3.7507,3.7526,2012-09-24 00:00:00.0000000
5681,2012-09-24 00:00:00.0000000,"USD","VEB",705.5099,705.6000,2012-09-24 00:00:00.0000000
5682,2012-09-25 00:00:00.0000000,"USD","ARS",0.9996,0.9993,2012-09-25 00:00:00.0000000
5683,2012-09-25 00:00:00.0000000,"USD","AUD",1.9600,1.9598,2012-09-25 00:00:00.0000000
5684,2012-09-25 00:00:00.0000000,"USD","BRL",2.0430,2.0400,2012-09-25 00:00:00.0000000
5685,2012-09-25 00:00:00.0000000,"USD","CAD",1.5472,1.5468,2012-09-25 00:00:00.0000000
5686,2012-09-25 00:00:00.0000000,"USD","CNY",8.2782,8.2782,2012-09-25 00:00:00.0000000
5687,2012-09-25 00:00:00.0000000,"USD","EUR",1.0730,1.0730,2012-09-25 00:00:00.0000000
5688,2012-09-25 00:00:00.0000000,"USD","GBP",0.6818,0.6810,2012-09-25 00:00:00.0000000
5689,2012-09-25 00:00:00.0000000,"USD","JPY",119.3240,119.2440,2012-09-25 00:00:00.0000000
5690,2012-09-25 00:00:00.0000000,"USD","MXN",9.6560,9.6530,2012-09-25 00:00:00.0000000
5691,2012-09-25 00:00:00.0000000,"USD","SAR",3.7507,3.7503,2012-09-25 00:00:00.0000000
5692,2012-09-25 00:00:00.0000000,"USD","VEB",705.5099,705.4099,2012-09-25 00:00:00.0000000
5693,2012-09-26 00:00:00.0000000,"USD","ARS",0.9999,1.0004,2012-09-26 00:00:00.0000000
5694,2012-09-26 00:00:00.0000000,"USD","AUD",1.9635,1.9635,2012-09-26 00:00:00.0000000
5695,2012-09-26 00:00:00.0000000,"USD","BRL",2.0674,2.0690,2012-09-26 00:00:00.0000000
5696,2012-09-26 00:00:00.0000000,"USD","CAD",1.5519,1.5606,2012-09-26 00:00:00.0000000
5697,2012-09-26 00:00:00.0000000,"USD","CNY",8.2791,8.2802,2012-09-26 00:00:00.0000000
5698,2012-09-26 00:00:00.0000000,"USD","EUR",1.0755,1.0755,2012-09-26 00:00:00.0000000
5699,2012-09-26 00:00:00.0000000,"USD","GBP",0.6828,0.6835,2012-09-26 00:00:00.0000000
5700,2012-09-26 00:00:00.0000000,"USD","JPY",120.4580,120.5290,2012-09-26 00:00:00.0000000
5701,2012-09-26 00:00:00.0000000,"USD","MXN",9.6699,9.6760,2012-09-26 00:00:00.0000000
5702,2012-09-26 00:00:00.0000000,"USD","SAR",3.7505,3.7593,2012-09-26 00:00:00.0000000
5703,2012-09-26 00:00:00.0000000,"USD","VEB",704.7219,704.7400,2012-09-26 00:00:00.0000000
5704,2012-09-27 00:00:00.0000000,"USD","ARS",0.9999,0.9998,2012-09-27 00:00:00.0000000
5705,2012-09-27 00:00:00.0000000,"USD","AUD",1.9823,1.9817,2012-09-27 00:00:00.0000000
5706,2012-09-27 00:00:00.0000000,"USD","BRL",2.0630,2.0569,2012-09-27 00:00:00.0000000
5707,2012-09-27 00:00:00.0000000,"USD","CAD",1.5446,1.5367,2012-09-27 00:00:00.0000000
5708,2012-09-27 00:00:00.0000000,"USD","CNY",8.2790,8.2781,2012-09-27 00:00:00.0000000
5709,2012-09-27 00:00:00.0000000,"USD","EUR",1.0933,1.0930,2012-09-27 00:00:00.0000000
5710,2012-09-27 00:00:00.0000000,"USD","GBP",0.6901,0.6892,2012-09-27 00:00:00.0000000
5711,2012-09-27 00:00:00.0000000,"USD","JPY",119.7980,119.7960,2012-09-27 00:00:00.0000000
5712,2012-09-27 00:00:00.0000000,"USD","MXN",9.5850,9.5790,2012-09-27 00:00:00.0000000
5713,2012-09-27 00:00:00.0000000,"USD","SAR",3.7505,3.7454,2012-09-27 00:00:00.0000000
5714,2012-09-27 00:00:00.0000000,"USD","VEB",704.5000,704.4099,2012-09-27 00:00:00.0000000
5715,2012-09-28 00:00:00.0000000,"USD","ARS",0.9998,1.0002,2012-09-28 00:00:00.0000000
5716,2012-09-28 00:00:00.0000000,"USD","AUD",2.0177,2.0179,2012-09-28 00:00:00.0000000
5717,2012-09-28 00:00:00.0000000,"USD","BRL",2.0771,2.0800,2012-09-28 00:00:00.0000000
5718,2012-09-28 00:00:00.0000000,"USD","CAD",1.5576,1.5602,2012-09-28 00:00:00.0000000
5719,2012-09-28 00:00:00.0000000,"USD","CNY",8.2786,8.2795,2012-09-28 00:00:00.0000000
5720,2012-09-28 00:00:00.0000000,"USD","EUR",1.0979,1.0981,2012-09-28 00:00:00.0000000
5721,2012-09-28 00:00:00.0000000,"USD","GBP",0.6922,0.6931,2012-09-28 00:00:00.0000000
5722,2012-09-28 00:00:00.0000000,"USD","JPY",121.1370,121.1610,2012-09-28 00:00:00.0000000
5723,2012-09-28 00:00:00.0000000,"USD","MXN",9.5770,9.5850,2012-09-28 00:00:00.0000000
5724,2012-09-28 00:00:00.0000000,"USD","SAR",3.7505,3.7534,2012-09-28 00:00:00.0000000
5725,2012-09-28 00:00:00.0000000,"USD","VEB",705.2599,705.2799,2012-09-28 00:00:00.0000000
5726,2012-09-29 00:00:00.0000000,"USD","ARS",0.9999,0.9990,2012-09-29 00:00:00.0000000
5727,2012-09-29 00:00:00.0000000,"USD","AUD",2.0301,2.0301,2012-09-29 00:00:00.0000000
5728,2012-09-29 00:00:00.0000000,"USD","BRL",2.1034,2.1030,2012-09-29 00:00:00.0000000
5729,2012-09-29 00:00:00.0000000,"USD","CAD",1.5609,1.5566,2012-09-29 00:00:00.0000000
5730,2012-09-29 00:00:00.0000000,"USD","CNY",8.2783,8.2783,2012-09-29 00:00:00.0000000
5731,2012-09-29 00:00:00.0000000,"USD","EUR",1.1120,1.1117,2012-09-29 00:00:00.0000000
5732,2012-09-29 00:00:00.0000000,"USD","GBP",0.6958,0.6948,2012-09-29 00:00:00.0000000
5733,2012-09-29 00:00:00.0000000,"USD","JPY",122.4150,122.3510,2012-09-29 00:00:00.0000000
5734,2012-09-29 00:00:00.0000000,"USD","MXN",9.6106,9.6020,2012-09-29 00:00:00.0000000
5735,2012-09-29 00:00:00.0000000,"USD","SAR",3.7505,3.7450,2012-09-29 00:00:00.0000000
5736,2012-09-29 00:00:00.0000000,"USD","VEB",705.1399,705.0800,2012-09-29 00:00:00.0000000
5737,2012-09-30 00:00:00.0000000,"USD","ARS",1.0006,1.0012,2012-09-30 00:00:00.0000000
5738,2012-09-30 00:00:00.0000000,"USD","AUD",2.0247,2.0247,2012-09-30 00:00:00.0000000
5739,2012-09-30 00:00:00.0000000,"USD","BRL",2.1280,2.1290,2012-09-30 00:00:00.0000000
5740,2012-09-30 00:00:00.0000000,"USD","CAD",1.5690,1.5712,2012-09-30 00:00:00.0000000
5741,2012-09-30 00:00:00.0000000,"USD","CNY",8.2779,8.2779,2012-09-30 00:00:00.0000000
5742,2012-09-30 00:00:00.0000000,"USD","EUR",1.1164,1.1166,2012-09-30 00:00:00.0000000
5743,2012-09-30 00:00:00.0000000,"USD","GBP",0.6979,0.6986,2012-09-30 00:00:00.0000000
5744,2012-09-30 00:00:00.0000000,"USD","JPY",123.0600,123.0840,2012-09-30 00:00:00.0000000
5745,2012-09-30 00:00:00.0000000,"USD","MXN",9.5899,9.5939,2012-09-30 00:00:00.0000000
5746,2012-09-30 00:00:00.0000000,"USD","SAR",3.7505,3.7532,2012-09-30 00:00:00.0000000
5747,2012-09-30 00:00:00.0000000,"USD","VEB",705.9099,705.9299,2012-09-30 00:00:00.0000000
5748,2012-10-01 00:00:00.0000000,"USD","ARS",1.0006,1.0005,2012-10-01 00:00:00.0000000
5749,2012-10-01 00:00:00.0000000,"USD","AUD",2.0247,2.0238,2012-10-01 00:00:00.0000000
5750,2012-10-01 00:00:00.0000000,"USD","BRL",2.1280,2.1269,2012-10-01 00:00:00.0000000
5751,2012-10-01 00:00:00.0000000,"USD","CAD",1.5690,1.5652,2012-10-01 00:00:00.0000000
5752,2012-10-01 00:00:00.0000000,"USD","CNY",8.2779,8.2773,2012-10-01 00:00:00.0000000
5753,2012-10-01 00:00:00.0000000,"USD","EUR",1.1150,1.1141,2012-10-01 00:00:00.0000000
5754,2012-10-01 00:00:00.0000000,"USD","GBP",0.6979,0.6973,2012-10-01 00:00:00.0000000
5755,2012-10-01 00:00:00.0000000,"USD","JPY",123.0600,123.0490,2012-10-01 00:00:00.0000000
5756,2012-10-01 00:00:00.0000000,"USD","MXN",9.5899,9.5809,2012-10-01 00:00:00.0000000
5757,2012-10-01 00:00:00.0000000,"USD","SAR",3.7505,3.7505,2012-10-01 00:00:00.0000000
5758,2012-10-01 00:00:00.0000000,"USD","VEB",705.9099,705.8200,2012-10-01 00:00:00.0000000
5759,2012-10-02 00:00:00.0000000,"USD","ARS",1.0006,1.0011,2012-10-02 00:00:00.0000000
5760,2012-10-02 00:00:00.0000000,"USD","AUD",2.0222,2.0230,2012-10-02 00:00:00.0000000
5761,2012-10-02 00:00:00.0000000,"USD","BRL",2.1280,2.1330,2012-10-02 00:00:00.0000000
5762,2012-10-02 00:00:00.0000000,"USD","CAD",1.5690,1.5723,2012-10-02 00:00:00.0000000
5763,2012-10-02 00:00:00.0000000,"USD","CNY",8.2779,8.2782,2012-10-02 00:00:00.0000000
5764,2012-10-02 00:00:00.0000000,"USD","EUR",1.1150,1.1156,2012-10-02 00:00:00.0000000
5765,2012-10-02 00:00:00.0000000,"USD","GBP",0.6979,0.6981,2012-10-02 00:00:00.0000000
5766,2012-10-02 00:00:00.0000000,"USD","JPY",123.0600,123.1260,2012-10-02 00:00:00.0000000
5767,2012-10-02 00:00:00.0000000,"USD","MXN",9.5899,9.5969,2012-10-02 00:00:00.0000000
5768,2012-10-02 00:00:00.0000000,"USD","SAR",3.7505,3.7530,2012-10-02 00:00:00.0000000
5769,2012-10-02 00:00:00.0000000,"USD","VEB",705.9099,705.9600,2012-10-02 00:00:00.0000000
5770,2012-10-03 00:00:00.0000000,"USD","ARS",1.0005,1.0000,2012-10-03 00:00:00.0000000
5771,2012-10-03 00:00:00.0000000,"USD","AUD",2.0049,2.0042,2012-10-03 00:00:00.0000000
5772,2012-10-03 00:00:00.0000000,"USD","BRL",2.1709,2.1659,2012-10-03 00:00:00.0000000
5773,2012-10-03 00:00:00.0000000,"USD","CAD",1.5669,1.5583,2012-10-03 00:00:00.0000000
5774,2012-10-03 00:00:00.0000000,"USD","CNY",8.2780,8.2771,2012-10-03 00:00:00.0000000
5775,2012-10-03 00:00:00.0000000,"USD","EUR",1.1132,1.1125,2012-10-03 00:00:00.0000000
5776,2012-10-03 00:00:00.0000000,"USD","GBP",0.7016,0.7010,2012-10-03 00:00:00.0000000
5777,2012-10-03 00:00:00.0000000,"USD","JPY",123.0660,122.9779,2012-10-03 00:00:00.0000000
5778,2012-10-03 00:00:00.0000000,"USD","MXN",9.5414,9.5399,2012-10-03 00:00:00.0000000
5779,2012-10-03 00:00:00.0000000,"USD","SAR",3.7505,3.7467,2012-10-03 00:00:00.0000000
5780,2012-10-03 00:00:00.0000000,"USD","VEB",705.6599,705.6499,2012-10-03 00:00:00.0000000
5781,2012-10-04 00:00:00.0000000,"USD","ARS",0.9999,1.0004,2012-10-04 00:00:00.0000000
5782,2012-10-04 00:00:00.0000000,"USD","AUD",1.9961,1.9964,2012-10-04 00:00:00.0000000
5783,2012-10-04 00:00:00.0000000,"USD","BRL",2.0878,2.0920,2012-10-04 00:00:00.0000000
5784,2012-10-04 00:00:00.0000000,"USD","CAD",1.5663,1.5745,2012-10-04 00:00:00.0000000
5785,2012-10-04 00:00:00.0000000,"USD","CNY",8.2780,8.2783,2012-10-04 00:00:00.0000000
5786,2012-10-04 00:00:00.0000000,"USD","EUR",1.1011,1.1017,2012-10-04 00:00:00.0000000
5787,2012-10-04 00:00:00.0000000,"USD","GBP",0.6966,0.6967,2012-10-04 00:00:00.0000000
5788,2012-10-04 00:00:00.0000000,"USD","JPY",122.3150,122.4100,2012-10-04 00:00:00.0000000
5789,2012-10-04 00:00:00.0000000,"USD","MXN",9.5350,9.5410,2012-10-04 00:00:00.0000000
5790,2012-10-04 00:00:00.0000000,"USD","SAR",3.7505,3.7551,2012-10-04 00:00:00.0000000
5791,2012-10-04 00:00:00.0000000,"USD","VEB",705.7500,705.7899,2012-10-04 00:00:00.0000000
5792,2012-10-05 00:00:00.0000000,"USD","ARS",0.9997,0.9996,2012-10-05 00:00:00.0000000
5793,2012-10-05 00:00:00.0000000,"USD","AUD",2.0217,2.0211,2012-10-05 00:00:00.0000000
5794,2012-10-05 00:00:00.0000000,"USD","BRL",2.1219,2.1210,2012-10-05 00:00:00.0000000
5795,2012-10-05 00:00:00.0000000,"USD","CAD",1.5762,1.5759,2012-10-05 00:00:00.0000000
5796,2012-10-05 00:00:00.0000000,"USD","CNY",8.2779,8.2774,2012-10-05 00:00:00.0000000
5797,2012-10-05 00:00:00.0000000,"USD","EUR",1.1165,1.1160,2012-10-05 00:00:00.0000000
5798,2012-10-05 00:00:00.0000000,"USD","GBP",0.6991,0.6986,2012-10-05 00:00:00.0000000
5799,2012-10-05 00:00:00.0000000,"USD","JPY",123.4539,123.4280,2012-10-05 00:00:00.0000000
5800,2012-10-05 00:00:00.0000000,"USD","MXN",9.5280,9.5210,2012-10-05 00:00:00.0000000
5801,2012-10-05 00:00:00.0000000,"USD","SAR",3.7505,3.7465,2012-10-05 00:00:00.0000000
5802,2012-10-05 00:00:00.0000000,"USD","VEB",705.7599,705.7300,2012-10-05 00:00:00.0000000
5803,2012-10-06 00:00:00.0000000,"USD","ARS",0.9998,1.0004,2012-10-06 00:00:00.0000000
5804,2012-10-06 00:00:00.0000000,"USD","AUD",2.0293,2.0293,2012-10-06 00:00:00.0000000
5805,2012-10-06 00:00:00.0000000,"USD","BRL",2.1629,2.1699,2012-10-06 00:00:00.0000000
5806,2012-10-06 00:00:00.0000000,"USD","CAD",1.5711,1.5805,2012-10-06 00:00:00.0000000
5807,2012-10-06 00:00:00.0000000,"USD","CNY",8.2775,8.2776,2012-10-06 00:00:00.0000000
5808,2012-10-06 00:00:00.0000000,"USD","EUR",1.1272,1.1279,2012-10-06 00:00:00.0000000
5809,2012-10-06 00:00:00.0000000,"USD","GBP",0.7039,0.7043,2012-10-06 00:00:00.0000000
5810,2012-10-06 00:00:00.0000000,"USD","JPY",123.6250,123.6470,2012-10-06 00:00:00.0000000
5811,2012-10-06 00:00:00.0000000,"USD","MXN",9.6247,9.6270,2012-10-06 00:00:00.0000000
5812,2012-10-06 00:00:00.0000000,"USD","SAR",3.7505,3.7601,2012-10-06 00:00:00.0000000
5813,2012-10-06 00:00:00.0000000,"USD","VEB",705.7000,705.7100,2012-10-06 00:00:00.0000000
5814,2012-10-07 00:00:00.0000000,"USD","ARS",0.9990,0.9987,2012-10-07 00:00:00.0000000
5815,2012-10-07 00:00:00.0000000,"USD","AUD",2.0160,2.0156,2012-10-07 00:00:00.0000000
5816,2012-10-07 00:00:00.0000000,"USD","BRL",2.1730,2.1720,2012-10-07 00:00:00.0000000
5817,2012-10-07 00:00:00.0000000,"USD","CAD",1.5653,1.5602,2012-10-07 00:00:00.0000000
5818,2012-10-07 00:00:00.0000000,"USD","CNY",8.2781,8.2773,2012-10-07 00:00:00.0000000
5819,2012-10-07 00:00:00.0000000,"USD","EUR",1.1240,1.1234,2012-10-07 00:00:00.0000000
5820,2012-10-07 00:00:00.0000000,"USD","GBP",0.7014,0.7009,2012-10-07 00:00:00.0000000
5821,2012-10-07 00:00:00.0000000,"USD","JPY",122.8500,122.7950,2012-10-07 00:00:00.0000000
5822,2012-10-07 00:00:00.0000000,"USD","MXN",9.5600,9.5579,2012-10-07 00:00:00.0000000
5823,2012-10-07 00:00:00.0000000,"USD","SAR",3.7505,3.7416,2012-10-07 00:00:00.0000000
5824,2012-10-07 00:00:00.0000000,"USD","VEB",706.2599,706.1699,2012-10-07 00:00:00.0000000
5825,2012-10-08 00:00:00.0000000,"USD","ARS",0.9990,0.9991,2012-10-08 00:00:00.0000000
5826,2012-10-08 00:00:00.0000000,"USD","AUD",2.0160,2.0165,2012-10-08 00:00:00.0000000
5827,2012-10-08 00:00:00.0000000,"USD","BRL",2.1730,2.1810,2012-10-08 00:00:00.0000000
5828,2012-10-08 00:00:00.0000000,"USD","CAD",1.5663,1.5711,2012-10-08 00:00:00.0000000
5829,2012-10-08 00:00:00.0000000,"USD","CNY",8.2781,8.2783,2012-10-08 00:00:00.0000000
5830,2012-10-08 00:00:00.0000000,"USD","EUR",1.1237,1.1243,2012-10-08 00:00:00.0000000
5831,2012-10-08 00:00:00.0000000,"USD","GBP",0.7018,0.7019,2012-10-08 00:00:00.0000000
5832,2012-10-08 00:00:00.0000000,"USD","JPY",122.7500,122.8330,2012-10-08 00:00:00.0000000
5833,2012-10-08 00:00:00.0000000,"USD","MXN",9.5600,9.5690,2012-10-08 00:00:00.0000000
5834,2012-10-08 00:00:00.0000000,"USD","SAR",3.7505,3.7547,2012-10-08 00:00:00.0000000
5835,2012-10-08 00:00:00.0000000,"USD","VEB",706.2599,706.2899,2012-10-08 00:00:00.0000000
5836,2012-10-09 00:00:00.0000000,"USD","ARS",0.9990,0.9982,2012-10-09 00:00:00.0000000
5837,2012-10-09 00:00:00.0000000,"USD","AUD",2.0251,2.0247,2012-10-09 00:00:00.0000000
5838,2012-10-09 00:00:00.0000000,"USD","BRL",2.1730,2.1709,2012-10-09 00:00:00.0000000
5839,2012-10-09 00:00:00.0000000,"USD","CAD",1.5651,1.5599,2012-10-09 00:00:00.0000000
5840,2012-10-09 00:00:00.0000000,"USD","CNY",8.2781,8.2774,2012-10-09 00:00:00.0000000
5841,2012-10-09 00:00:00.0000000,"USD","EUR",1.1213,1.1210,2012-10-09 00:00:00.0000000
5842,2012-10-09 00:00:00.0000000,"USD","GBP",0.7018,0.7016,2012-10-09 00:00:00.0000000
5843,2012-10-09 00:00:00.0000000,"USD","JPY",122.8750,122.8740,2012-10-09 00:00:00.0000000
5844,2012-10-09 00:00:00.0000000,"USD","MXN",9.5600,9.5519,2012-10-09 00:00:00.0000000
5845,2012-10-09 00:00:00.0000000,"USD","SAR",3.7507,3.7448,2012-10-09 00:00:00.0000000
5846,2012-10-09 00:00:00.0000000,"USD","VEB",706.2599,706.2300,2012-10-09 00:00:00.0000000
5847,2012-10-10 00:00:00.0000000,"USD","ARS",0.9998,0.9998,2012-10-10 00:00:00.0000000
5848,2012-10-10 00:00:00.0000000,"USD","AUD",1.9972,1.9974,2012-10-10 00:00:00.0000000
5849,2012-10-10 00:00:00.0000000,"USD","BRL",2.1350,2.1400,2012-10-10 00:00:00.0000000
5850,2012-10-10 00:00:00.0000000,"USD","CAD",1.5571,1.5666,2012-10-10 00:00:00.0000000
5851,2012-10-10 00:00:00.0000000,"USD","CNY",8.2779,8.2787,2012-10-10 00:00:00.0000000
5852,2012-10-10 00:00:00.0000000,"USD","EUR",1.1166,1.1168,2012-10-10 00:00:00.0000000
5853,2012-10-10 00:00:00.0000000,"USD","GBP",0.6969,0.6971,2012-10-10 00:00:00.0000000
5854,2012-10-10 00:00:00.0000000,"USD","JPY",122.8150,122.8580,2012-10-10 00:00:00.0000000
5855,2012-10-10 00:00:00.0000000,"USD","MXN",9.5221,9.5269,2012-10-10 00:00:00.0000000
5856,2012-10-10 00:00:00.0000000,"USD","SAR",3.7507,3.7519,2012-10-10 00:00:00.0000000
5857,2012-10-10 00:00:00.0000000,"USD","VEB",706.7599,706.8300,2012-10-10 00:00:00.0000000
5858,2012-10-11 00:00:00.0000000,"USD","ARS",0.9997,0.9991,2012-10-11 00:00:00.0000000
5859,2012-10-11 00:00:00.0000000,"USD","AUD",2.0047,2.0038,2012-10-11 00:00:00.0000000
5860,2012-10-11 00:00:00.0000000,"USD","BRL",2.1230,2.1210,2012-10-11 00:00:00.0000000
5861,2012-10-11 00:00:00.0000000,"USD","CAD",1.5694,1.5630,2012-10-11 00:00:00.0000000
5862,2012-10-11 00:00:00.0000000,"USD","CNY",8.2781,8.2774,2012-10-11 00:00:00.0000000
5863,2012-10-11 00:00:00.0000000,"USD","EUR",1.1197,1.1189,2012-10-11 00:00:00.0000000
5864,2012-10-11 00:00:00.0000000,"USD","GBP",0.6984,0.6977,2012-10-11 00:00:00.0000000
5865,2012-10-11 00:00:00.0000000,"USD","JPY",122.2300,122.2219,2012-10-11 00:00:00.0000000
5866,2012-10-11 00:00:00.0000000,"USD","MXN",9.5412,9.5410,2012-10-11 00:00:00.0000000
5867,2012-10-11 00:00:00.0000000,"USD","SAR",3.7507,3.7446,2012-10-11 00:00:00.0000000
5868,2012-10-11 00:00:00.0000000,"USD","VEB",707.2500,707.2300,2012-10-11 00:00:00.0000000
5869,2012-10-12 00:00:00.0000000,"USD","ARS",0.9998,1.0001,2012-10-12 00:00:00.0000000
5870,2012-10-12 00:00:00.0000000,"USD","AUD",2.0261,2.0268,2012-10-12 00:00:00.0000000
5871,2012-10-12 00:00:00.0000000,"USD","BRL",2.1257,2.1280,2012-10-12 00:00:00.0000000
5872,2012-10-12 00:00:00.0000000,"USD","CAD",1.5645,1.5660,2012-10-12 00:00:00.0000000
5873,2012-10-12 00:00:00.0000000,"USD","CNY",8.2784,8.2787,2012-10-12 00:00:00.0000000
5874,2012-10-12 00:00:00.0000000,"USD","EUR",1.1286,1.1293,2012-10-12 00:00:00.0000000
5875,2012-10-12 00:00:00.0000000,"USD","GBP",0.6965,0.6971,2012-10-12 00:00:00.0000000
5876,2012-10-12 00:00:00.0000000,"USD","JPY",122.4290,122.4929,2012-10-12 00:00:00.0000000
5877,2012-10-12 00:00:00.0000000,"USD","MXN",9.5320,9.5340,2012-10-12 00:00:00.0000000
5878,2012-10-12 00:00:00.0000000,"USD","SAR",3.7505,3.7589,2012-10-12 00:00:00.0000000
5879,2012-10-12 00:00:00.0000000,"USD","VEB",707.8999,707.9900,2012-10-12 00:00:00.0000000
5880,2012-10-13 00:00:00.0000000,"USD","ARS",0.9996,0.9991,2012-10-13 00:00:00.0000000
5881,2012-10-13 00:00:00.0000000,"USD","AUD",2.0305,2.0295,2012-10-13 00:00:00.0000000
5882,2012-10-13 00:00:00.0000000,"USD","BRL",2.1541,2.1539,2012-10-13 00:00:00.0000000
5883,2012-10-13 00:00:00.0000000,"USD","CAD",1.5742,1.5701,2012-10-13 00:00:00.0000000
5884,2012-10-13 00:00:00.0000000,"USD","CNY",8.2787,8.2784,2012-10-13 00:00:00.0000000
5885,2012-10-13 00:00:00.0000000,"USD","EUR",1.1331,1.1327,2012-10-13 00:00:00.0000000
5886,2012-10-13 00:00:00.0000000,"USD","GBP",0.7008,0.6998,2012-10-13 00:00:00.0000000
5887,2012-10-13 00:00:00.0000000,"USD","JPY",123.6450,123.5990,2012-10-13 00:00:00.0000000
5888,2012-10-13 00:00:00.0000000,"USD","MXN",9.5329,9.5280,2012-10-13 00:00:00.0000000
5889,2012-10-13 00:00:00.0000000,"USD","SAR",3.7505,3.7479,2012-10-13 00:00:00.0000000
5890,2012-10-13 00:00:00.0000000,"USD","VEB",707.7000,707.6599,2012-10-13 00:00:00.0000000
5891,2012-10-14 00:00:00.0000000,"USD","ARS",0.9985,0.9993,2012-10-14 00:00:00.0000000
5892,2012-10-14 00:00:00.0000000,"USD","AUD",2.0613,2.0613,2012-10-14 00:00:00.0000000
5893,2012-10-14 00:00:00.0000000,"USD","BRL",2.1530,2.1629,2012-10-14 00:00:00.0000000
5894,2012-10-14 00:00:00.0000000,"USD","CAD",1.5767,1.5832,2012-10-14 00:00:00.0000000
5895,2012-10-14 00:00:00.0000000,"USD","CNY",8.2784,8.2791,2012-10-14 00:00:00.0000000
5896,2012-10-14 00:00:00.0000000,"USD","EUR",1.1379,1.1386,2012-10-14 00:00:00.0000000
5897,2012-10-14 00:00:00.0000000,"USD","GBP",0.7060,0.7066,2012-10-14 00:00:00.0000000
5898,2012-10-14 00:00:00.0000000,"USD","JPY",126.3300,126.4220,2012-10-14 00:00:00.0000000
5899,2012-10-14 00:00:00.0000000,"USD","MXN",9.4610,9.4659,2012-10-14 00:00:00.0000000
5900,2012-10-14 00:00:00.0000000,"USD","SAR",3.7505,3.7587,2012-10-14 00:00:00.0000000
5901,2012-10-14 00:00:00.0000000,"USD","VEB",707.7599,707.7899,2012-10-14 00:00:00.0000000
5902,2012-10-15 00:00:00.0000000,"USD","ARS",0.9985,0.9983,2012-10-15 00:00:00.0000000
5903,2012-10-15 00:00:00.0000000,"USD","AUD",2.0533,2.0525,2012-10-15 00:00:00.0000000
5904,2012-10-15 00:00:00.0000000,"USD","BRL",2.1539,2.1450,2012-10-15 00:00:00.0000000
5905,2012-10-15 00:00:00.0000000,"USD","CAD",1.5740,1.5718,2012-10-15 00:00:00.0000000
5906,2012-10-15 00:00:00.0000000,"USD","CNY",8.2784,8.2777,2012-10-15 00:00:00.0000000
5907,2012-10-15 00:00:00.0000000,"USD","EUR",1.1438,1.1435,2012-10-15 00:00:00.0000000
5908,2012-10-15 00:00:00.0000000,"USD","GBP",0.7060,0.7057,2012-10-15 00:00:00.0000000
5909,2012-10-15 00:00:00.0000000,"USD","JPY",126.3300,126.2410,2012-10-15 00:00:00.0000000
5910,2012-10-15 00:00:00.0000000,"USD","MXN",9.4610,9.4540,2012-10-15 00:00:00.0000000
