PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
2208,4,4,253,1698,5,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-03-14 00:00:00.0000000
2209,4,4,255,1560,5,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,13669.4250,1093.5540,341.7356,15104.7146,2014-03-14 00:00:00.0000000
2210,4,4,256,1692,5,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,9637.1100,770.9688,240.9278,10649.0066,2014-03-14 00:00:00.0000000
2211,4,4,259,1696,5,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,39258.4500,3140.6760,981.4613,43380.5873,2014-03-14 00:00:00.0000000
2212,4,4,260,1504,1,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,551.8800,44.1504,13.7970,609.8274,2014-03-14 00:00:00.0000000
2213,4,4,258,1544,1,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,3176.2500,254.1000,79.4063,3509.7563,2014-03-14 00:00:00.0000000
2214,4,4,254,1530,2,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,28072.2750,2245.7820,701.8069,31019.8639,2014-03-14 00:00:00.0000000
2215,4,4,257,1508,1,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,37312.2750,2984.9820,932.8069,41230.0639,2014-03-14 00:00:00.0000000
2216,4,4,261,1694,1,2014-03-05 00:00:00.0000000,2014-03-14 00:00:00.0000000,7623.0000,609.8400,190.5750,8423.4150,2014-03-14 00:00:00.0000000
2217,4,4,251,1624,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,28297.5000,2263.8000,707.4375,31268.7375,2014-03-15 00:00:00.0000000
2218,4,4,253,1548,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,59.9445,4.7956,1.4986,66.2387,2014-03-15 00:00:00.0000000
2219,4,4,255,1598,4,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,567.3780,45.3902,14.1845,626.9527,2014-03-15 00:00:00.0000000
2220,4,4,256,1658,5,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-03-15 00:00:00.0000000
2221,4,4,259,1536,4,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,525.7665,42.0613,13.1442,580.9720,2014-03-15 00:00:00.0000000
2222,4,4,250,1568,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,10914.7500,873.1800,272.8688,12060.7988,2014-03-15 00:00:00.0000000
2223,4,4,258,1648,5,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,142.4115,11.3929,3.5603,157.3647,2014-03-15 00:00:00.0000000
2224,4,4,254,1646,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,28794.1500,2303.5320,719.8538,31817.5358,2014-03-15 00:00:00.0000000
2225,4,4,257,1672,4,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,51807.3465,4144.5877,1295.1837,57247.1179,2014-03-15 00:00:00.0000000
2226,4,4,261,1600,1,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,1276.2750,102.1020,31.9069,1410.2839,2014-03-15 00:00:00.0000000
2227,4,4,251,1522,1,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,2003.9250,160.3140,50.0981,2214.3371,2014-03-15 00:00:00.0000000
2228,4,4,253,1570,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2014-03-15 00:00:00.0000000
2229,4,4,255,1516,1,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,454.8600,36.3888,11.3715,502.6203,2014-03-15 00:00:00.0000000
2230,4,4,256,1506,5,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-03-15 00:00:00.0000000
2231,4,4,259,1626,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,7132.1250,570.5700,178.3031,7880.9981,2014-03-15 00:00:00.0000000
2232,4,4,260,1542,2,2014-03-06 00:00:00.0000000,2014-03-15 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2014-03-15 00:00:00.0000000
2233,4,4,250,1610,4,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2014-03-16 00:00:00.0000000
2234,4,4,254,1638,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-03-16 00:00:00.0000000
2235,4,4,257,1582,4,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,1151.4825,92.1186,28.7871,1272.3882,2014-03-16 00:00:00.0000000
2236,4,4,261,1510,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,143.0415,11.4433,3.5760,158.0608,2014-03-16 00:00:00.0000000
2237,4,4,251,1526,2,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,28199.3250,2255.9460,704.9831,31160.2541,2014-03-16 00:00:00.0000000
2238,4,4,253,1644,1,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,3713.3250,297.0660,92.8331,4103.2241,2014-03-16 00:00:00.0000000
2239,4,4,255,1680,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,63831.0750,5106.4860,1595.7769,70533.3379,2014-03-16 00:00:00.0000000
2240,4,4,256,1584,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,9585.4500,766.8360,239.6363,10591.9223,2014-03-16 00:00:00.0000000
2241,4,4,259,1620,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,5711.4750,456.9180,142.7869,6311.1799,2014-03-16 00:00:00.0000000
2242,4,4,260,1666,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,273.7035,21.8963,6.8426,302.4424,2014-03-16 00:00:00.0000000
2243,4,4,258,1592,2,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,97.9650,7.8372,2.4491,108.2513,2014-03-16 00:00:00.0000000
2244,4,4,254,1618,4,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,114.4710,9.1577,2.8618,126.4905,2014-03-16 00:00:00.0000000
2245,4,4,257,1612,4,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,132.6465,10.6117,3.3162,146.5744,2014-03-16 00:00:00.0000000
2246,4,4,261,1586,5,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-03-16 00:00:00.0000000
2247,4,4,251,1500,1,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,418.9500,33.5160,10.4738,462.9398,2014-03-16 00:00:00.0000000
2248,4,4,253,1656,4,2014-03-07 00:00:00.0000000,2014-03-16 00:00:00.0000000,607.8555,48.6284,15.1964,671.6803,2014-03-16 00:00:00.0000000
2249,4,4,255,1572,1,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,461.7900,36.9432,11.5448,510.2780,2014-03-19 00:00:00.0000000
2250,4,4,256,1562,5,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,414.9180,33.1934,10.3730,458.4844,2014-03-19 00:00:00.0000000
2251,4,4,252,1662,2,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,37.0755,2.9660,0.9269,40.9684,2014-03-19 00:00:00.0000000
2252,4,4,260,1682,4,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,21558.0750,1724.6460,538.9519,23821.6729,2014-03-19 00:00:00.0000000
2253,4,4,258,1686,4,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,364.4550,29.1564,9.1114,402.7228,2014-03-19 00:00:00.0000000
2254,4,4,254,1684,5,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,41048.7000,3283.8960,1026.2175,45358.8135,2014-03-19 00:00:00.0000000
2255,4,4,257,1534,4,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,111.5415,8.9233,2.7885,123.2533,2014-03-19 00:00:00.0000000
2256,4,4,261,1614,4,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,390.6000,31.2480,9.7650,431.6130,2014-03-19 00:00:00.0000000
2257,4,4,250,1588,5,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,40471.2000,3237.6960,1011.7800,44720.6760,2014-03-19 00:00:00.0000000
2258,4,4,253,1622,4,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,136.3320,10.9066,3.4083,150.6469,2014-03-19 00:00:00.0000000
2259,4,4,255,1632,5,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,62092.8000,4967.4240,1552.3200,68612.5440,2014-03-19 00:00:00.0000000
2260,4,4,256,1608,5,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,5948.2500,475.8600,148.7063,6572.8163,2014-03-19 00:00:00.0000000
2261,4,4,259,1576,5,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,91117.9500,7289.4360,2277.9488,100685.3348,2014-03-19 00:00:00.0000000
2262,4,4,260,1590,1,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,525.0000,42.0000,13.1250,580.1250,2014-03-19 00:00:00.0000000
2263,5,4,258,1514,3,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,1721.7900,137.7432,43.0448,1902.5780,2014-03-19 00:00:00.0000000
2264,4,4,254,1498,4,2014-03-10 00:00:00.0000000,2014-03-19 00:00:00.0000000,26455.2750,2116.4220,661.3819,29233.0789,2014-03-19 00:00:00.0000000
2265,4,4,252,1674,2,2014-03-11 00:00:00.0000000,2014-03-20 00:00:00.0000000,944.3700,75.5496,23.6093,1043.5289,2014-03-20 00:00:00.0000000
2266,4,4,261,1652,4,2014-03-11 00:00:00.0000000,2014-03-20 00:00:00.0000000,51588.0750,4127.0460,1289.7019,57004.8229,2014-03-20 00:00:00.0000000
2267,4,4,251,1578,3,2014-03-11 00:00:00.0000000,2014-03-20 00:00:00.0000000,62843.5500,5027.4840,1571.0888,69442.1228,2014-03-20 00:00:00.0000000
2268,4,4,253,1538,5,2014-03-11 00:00:00.0000000,2014-03-20 00:00:00.0000000,37843.5750,3027.4860,946.0894,41817.1504,2014-03-20 00:00:00.0000000
2269,6,4,255,1556,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,25531.2750,2042.5020,638.2819,28212.0589,2014-03-21 00:00:00.0000000
2270,4,4,256,1554,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,358.6275,28.6902,8.9657,396.2834,2014-03-21 00:00:00.0000000
2271,4,4,259,1688,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,125.7480,10.0598,3.1437,138.9515,2014-03-21 00:00:00.0000000
2272,4,4,260,1580,5,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-03-21 00:00:00.0000000
2273,4,4,258,1496,5,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,416.7450,33.3396,10.4186,460.5032,2014-03-21 00:00:00.0000000
2274,4,4,254,1494,2,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,8847.3000,707.7840,221.1825,9776.2665,2014-03-21 00:00:00.0000000
2275,4,4,257,1650,5,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,171.0765,13.6861,4.2769,189.0395,2014-03-21 00:00:00.0000000
2276,4,4,261,1654,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,20397.3000,1631.7840,509.9325,22539.0165,2014-03-21 00:00:00.0000000
2277,4,4,251,1664,3,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,14628.0750,1170.2460,365.7019,16164.0229,2014-03-21 00:00:00.0000000
2278,4,4,253,1678,3,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,58685.5500,4694.8440,1467.1388,64847.5328,2014-03-21 00:00:00.0000000
2279,4,4,255,1616,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,599.4135,47.9531,14.9853,662.3519,2014-03-21 00:00:00.0000000
2280,4,4,256,1492,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,358.6275,28.6902,8.9657,396.2834,2014-03-21 00:00:00.0000000
2281,4,4,259,1602,5,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,1525.2300,122.0184,38.1308,1685.3792,2014-03-21 00:00:00.0000000
2282,4,4,260,1540,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,228.4380,18.2750,5.7110,252.4240,2014-03-21 00:00:00.0000000
2283,4,4,258,1628,5,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-03-21 00:00:00.0000000
2284,4,4,254,1604,4,2014-03-12 00:00:00.0000000,2014-03-21 00:00:00.0000000,257.5755,20.6060,6.4394,284.6209,2014-03-21 00:00:00.0000000
2285,7,4,257,1690,5,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,146.2860,11.7029,3.6572,161.6461,2014-03-22 00:00:00.0000000
2286,4,4,261,1566,5,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,102.5640,8.2051,2.5641,113.3332,2014-03-22 00:00:00.0000000
2287,4,4,251,1698,5,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-03-22 00:00:00.0000000
2288,4,4,253,1560,5,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,13669.4250,1093.5540,341.7356,15104.7146,2014-03-22 00:00:00.0000000
2289,4,4,252,1692,5,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,6756.1200,540.4896,168.9030,7465.5126,2014-03-22 00:00:00.0000000
2290,4,4,256,1696,2,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2014-03-22 00:00:00.0000000
2291,4,4,259,1504,1,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,551.8800,44.1504,13.7970,609.8274,2014-03-22 00:00:00.0000000
2292,4,4,260,1544,1,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,3811.5000,304.9200,95.2875,4211.7075,2014-03-22 00:00:00.0000000
2293,4,4,258,1530,2,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,28072.2750,2245.7820,701.8069,31019.8639,2014-03-22 00:00:00.0000000
2294,4,4,254,1508,1,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,35394.9750,2831.5980,884.8744,39111.4474,2014-03-22 00:00:00.0000000
2295,4,4,257,1694,1,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,7623.0000,609.8400,190.5750,8423.4150,2014-03-22 00:00:00.0000000
2296,4,4,261,1624,2,2014-03-13 00:00:00.0000000,2014-03-22 00:00:00.0000000,28297.5000,2263.8000,707.4375,31268.7375,2014-03-22 00:00:00.0000000
2297,4,4,251,1548,2,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,59.9445,4.7956,1.4986,66.2387,2014-03-23 00:00:00.0000000
2298,4,4,253,1598,4,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,117.4320,9.3946,2.9358,129.7624,2014-03-23 00:00:00.0000000
2299,4,4,255,1658,5,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-03-23 00:00:00.0000000
2300,4,4,252,1536,4,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,377.0550,30.1644,9.4264,416.6458,2014-03-23 00:00:00.0000000
2301,4,4,259,1568,1,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,18220.1250,1457.6100,455.5031,20133.2381,2014-03-23 00:00:00.0000000
2302,4,4,260,1648,5,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,142.4115,11.3929,3.5603,157.3647,2014-03-23 00:00:00.0000000
2303,4,4,258,1646,5,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,19236.5250,1538.9220,480.9131,21256.3601,2014-03-23 00:00:00.0000000
2304,4,3,250,1672,4,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,285.0435,22.8035,7.1261,314.9731,2014-03-23 00:00:00.0000000
2305,4,4,257,1600,1,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,1276.2750,102.1020,31.9069,1410.2839,2014-03-23 00:00:00.0000000
2306,4,4,261,1522,1,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,2003.9250,160.3140,50.0981,2214.3371,2014-03-23 00:00:00.0000000
2307,4,4,251,1570,2,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,50860.4250,4068.8340,1271.5106,56200.7696,2014-03-23 00:00:00.0000000
2308,4,4,253,1516,1,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,454.8600,36.3888,11.3715,502.6203,2014-03-23 00:00:00.0000000
2309,4,4,255,1506,5,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-03-23 00:00:00.0000000
2310,4,4,256,1626,2,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,7132.1250,570.5700,178.3031,7880.9981,2014-03-23 00:00:00.0000000
2311,4,4,259,1542,2,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,28343.7000,2267.4960,708.5925,31319.7885,2014-03-23 00:00:00.0000000
2312,4,4,260,1610,4,2014-03-14 00:00:00.0000000,2014-03-23 00:00:00.0000000,22516.7250,1801.3380,562.9181,24880.9811,2014-03-23 00:00:00.0000000
2313,4,4,258,1638,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-03-26 00:00:00.0000000
2314,4,4,254,1582,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,278.8380,22.3070,6.9710,308.1160,2014-03-26 00:00:00.0000000
2315,4,4,257,1510,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,143.0415,11.4433,3.5760,158.0608,2014-03-26 00:00:00.0000000
2316,4,4,261,1526,2,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,28199.3250,2255.9460,704.9831,31160.2541,2014-03-26 00:00:00.0000000
2317,4,4,251,1644,1,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,3713.3250,297.0660,92.8331,4103.2241,2014-03-26 00:00:00.0000000
2318,4,4,253,1680,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,63831.0750,5106.4860,1595.7769,70533.3379,2014-03-26 00:00:00.0000000
2319,4,4,255,1584,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,6754.8600,540.3888,168.8715,7464.1203,2014-03-26 00:00:00.0000000
2320,4,4,256,1620,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,5711.4750,456.9180,142.7869,6311.1799,2014-03-26 00:00:00.0000000
2321,4,4,259,1666,4,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,503.0865,40.2469,12.5772,555.9106,2014-03-26 00:00:00.0000000
2322,4,4,250,1592,2,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,97.9650,7.8372,2.4491,108.2513,2014-03-26 00:00:00.0000000
2323,4,4,258,1618,4,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,114.4710,9.1577,2.8618,126.4905,2014-03-26 00:00:00.0000000
2324,4,4,254,1612,4,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,132.6465,10.6117,3.3162,146.5744,2014-03-26 00:00:00.0000000
2325,4,4,257,1586,5,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,43878.4500,3510.2760,1096.9613,48485.6873,2014-03-26 00:00:00.0000000
2326,4,4,261,1500,1,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,418.9500,33.5160,10.4738,462.9398,2014-03-26 00:00:00.0000000
2327,4,4,251,1656,4,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,824.3550,65.9484,20.6089,910.9123,2014-03-26 00:00:00.0000000
2328,4,4,253,1572,1,2014-03-17 00:00:00.0000000,2014-03-26 00:00:00.0000000,461.7900,36.9432,11.5448,510.2780,2014-03-26 00:00:00.0000000
2329,4,4,255,1562,4,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,630.3780,50.4302,15.7595,696.5677,2014-03-28 00:00:00.0000000
2330,4,4,256,1662,2,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,37.0755,2.9660,0.9269,40.9684,2014-03-28 00:00:00.0000000
2331,4,4,259,1682,4,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,21558.0750,1724.6460,538.9519,23821.6729,2014-03-28 00:00:00.0000000
2332,4,4,260,1686,4,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,234.6435,18.7715,5.8661,259.2811,2014-03-28 00:00:00.0000000
2333,5,4,250,1684,4,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,45172.0500,3613.7640,1129.3013,49915.1153,2014-03-28 00:00:00.0000000
2334,4,4,254,1534,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,279.7830,22.3826,6.9946,309.1602,2014-03-28 00:00:00.0000000
2335,4,4,257,1614,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,1228.5000,98.2800,30.7125,1357.4925,2014-03-28 00:00:00.0000000
2336,4,4,261,1588,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,40471.2000,3237.6960,1011.7800,44720.6760,2014-03-28 00:00:00.0000000
2337,4,4,251,1622,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,836.0100,66.8808,20.9003,923.7911,2014-03-28 00:00:00.0000000
2338,5,4,253,1632,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,62092.8000,4967.4240,1552.3200,68612.5440,2014-03-28 00:00:00.0000000
2339,4,4,255,1608,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,5948.2500,475.8600,148.7063,6572.8163,2014-03-28 00:00:00.0000000
2340,4,4,256,1576,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,91117.9500,7289.4360,2277.9488,100685.3348,2014-03-28 00:00:00.0000000
2341,4,4,259,1590,1,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,525.0000,42.0000,13.1250,580.1250,2014-03-28 00:00:00.0000000
2342,4,4,260,1514,5,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,281.8935,22.5515,7.0473,311.4923,2014-03-28 00:00:00.0000000
2343,4,4,258,1498,4,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,26455.2750,2116.4220,661.3819,29233.0789,2014-03-28 00:00:00.0000000
2344,4,4,254,1674,2,2014-03-19 00:00:00.0000000,2014-03-28 00:00:00.0000000,944.3700,75.5496,23.6093,1043.5289,2014-03-28 00:00:00.0000000
2345,4,4,257,1652,4,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,51588.0750,4127.0460,1289.7019,57004.8229,2014-03-29 00:00:00.0000000
2346,4,4,261,1578,3,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,62843.5500,5027.4840,1571.0888,69442.1228,2014-03-29 00:00:00.0000000
2347,4,4,251,1538,5,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,37843.5750,3027.4860,946.0894,41817.1504,2014-03-29 00:00:00.0000000
2348,4,4,253,1556,4,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,25531.2750,2042.5020,638.2819,28212.0589,2014-03-29 00:00:00.0000000
2349,4,4,255,1554,4,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,234.9585,18.7967,5.8740,259.6292,2014-03-29 00:00:00.0000000
2350,4,4,256,1688,4,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,125.7480,10.0598,3.1437,138.9515,2014-03-29 00:00:00.0000000
2351,4,4,252,1580,5,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,150.7905,12.0632,3.7698,166.6235,2014-03-29 00:00:00.0000000
2352,4,4,260,1496,5,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,273.7035,21.8963,6.8426,302.4424,2014-03-29 00:00:00.0000000
2353,4,4,258,1494,2,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,8847.3000,707.7840,221.1825,9776.2665,2014-03-29 00:00:00.0000000
2354,4,4,254,1650,5,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,171.0765,13.6861,4.2769,189.0395,2014-03-29 00:00:00.0000000
2355,4,4,257,1654,4,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,20397.3000,1631.7840,509.9325,22539.0165,2014-03-29 00:00:00.0000000
2356,4,4,261,1664,3,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,14628.0750,1170.2460,365.7019,16164.0229,2014-03-29 00:00:00.0000000
2357,4,4,250,1678,3,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,58685.5500,4694.8440,1467.1388,64847.5328,2014-03-29 00:00:00.0000000
2358,4,4,253,1616,5,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,693.3780,55.4702,17.3345,766.1827,2014-03-29 00:00:00.0000000
2359,4,4,255,1492,4,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,234.9585,18.7967,5.8740,259.6292,2014-03-29 00:00:00.0000000
2360,4,4,256,1602,5,2014-03-20 00:00:00.0000000,2014-03-29 00:00:00.0000000,1796.0355,143.6828,44.9009,1984.6192,2014-03-29 00:00:00.0000000
2361,4,4,259,1540,4,2014-03-21 00:00:00.0000000,2014-03-30 00:00:00.0000000,514.7415,41.1793,12.8685,568.7893,2014-03-30 00:00:00.0000000
2362,4,4,260,1628,5,2014-03-21 00:00:00.0000000,2014-03-30 00:00:00.0000000,34644.2250,2771.5380,866.1056,38281.8686,2014-03-30 00:00:00.0000000
2363,4,4,258,1604,3,2014-03-21 00:00:00.0000000,2014-03-30 00:00:00.0000000,1581.9300,126.5544,39.5483,1748.0327,2014-03-30 00:00:00.0000000
2364,4,4,254,1690,5,2014-03-21 00:00:00.0000000,2014-03-30 00:00:00.0000000,146.2860,11.7029,3.6572,161.6461,2014-03-30 00:00:00.0000000
